language,country-code,geoId,name,local-name,trimmed-name,is-exclude
vi,CL,4003874118,Provincia de Quillota,Tỉnh Quillota,Quillota,TRUE
vi,CL,4003872374,San Antonio Province,Tỉnh San Antonio,San Antonio,TRUE
vi,CL,4003872251,Provincia de San Felipe,Tỉnh San Felipe,San Felipe,TRUE
vi,CL,4003871332,Provincia de Santiago,Tỉnh Santiago,Santiago,TRUE
vi,CL,4003870304,Provincia de Talagante,Tỉnh Talagante,Talagante,TRUE
vi,CL,4003869875,Provincia de Tierra del Fuego,Tỉnh Tierra del Fuego,Tierra del Fuego,TRUE
vi,CL,4003869715,Provincia de Tocopilla,Tỉnh Tocopilla,Tocopilla,TRUE
vi,CL,4003868829,Provincia de Última Esperanza,Tỉnh Última Esperanza,Última Esperanza,TRUE
vi,CL,4003868703,Provincia de Valdivia,Tỉnh Valdivia,Valdivia,TRUE
vi,CL,4003868623,Provincia de Valparaíso,Tỉnh Valparaíso,Valparaíso,TRUE
vi,CN,20001893,Jinggangshan Shi,Tỉnh Cương Sơn,Cương Sơn,TRUE
vi,CN,20001901,Jingjingkuang Qu,Tỉnh Hình,Hình,TRUE
vi,CN,20001900,Jingxing Xian,Tỉnh Hình,Hình,TRUE
vi,CN,20001910,Jingyan Xian,Tỉnh Nghiên,Nghiên,TRUE
vi,CN,20004078,Sheqi Xian,Xã Kỳ,Kỳ,TRUE
vi,CO,4003688536,Departamento de Boyacá,Tỉnh Boyacá,Boyacá,TRUE
vi,CO,4003687479,Departamento del Caquetá,Tỉnh Caquetá,Caquetá,TRUE
vi,CO,4003687173,Departamento de Casanare,Tỉnh Casanare,Casanare,TRUE
vi,CO,4003687029,Departamento del Cauca,Tỉnh Cauca,Cauca,TRUE
vi,CO,4003680692,Departamento del Huila,Tỉnh Huila,Huila,TRUE
vi,CO,4003678847,Departamento de La Guajira,Tỉnh La Guajira,La Guajira,TRUE
vi,CO,4003674021,Departamento de Nariño,Tỉnh Nariño,Nariño,TRUE
vi,CO,4003673798,Departamento de Norte de Santander,Tỉnh Norte de Santander,Norte de Santander,TRUE
vi,CO,4003671178,Departamento del Putumayo,Tỉnh Putumayo,Putumayo,TRUE
vi,CO,4003671087,Quindío Department,Tỉnh Quindío,Quindío,TRUE
vi,CO,4003668578,Departamento de Santander,Tỉnh Santander,Santander,TRUE
vi,CO,4003667725,Departamento de Sucre,Tỉnh Sucre,Sucre,TRUE
vi,CO,4003666254,Departamento del Vaupés,Tỉnh Vaupés,Vaupés,TRUE
vi,CR,4011239504,Chira,Đảo Chira,Chira,TRUE
vi,CR,4011239190,Isla Del Coco,Đảo Cocos,Cocos,TRUE
vi,CR,4003624953,Alajuela Province,Tỉnh Alajuela,Alajuela,TRUE
vi,CR,4003624368,Provincia de Cartago,Tỉnh Cartago,Cartago,TRUE
vi,CR,4003623582,Provincia de Guanacaste,Tỉnh Guanacaste,Guanacaste,TRUE
vi,CR,4003623484,Provincia de Heredia,Tỉnh Heredia,Heredia,TRUE
vi,CR,4003623064,Provincia de Limón,Tỉnh Limón,Limón,TRUE
vi,CR,4003622226,Puntarenas Province,Tỉnh Puntarenas,Puntarenas,TRUE
vi,CR,4003621837,Provincia de San José,Tỉnh San José,San José,TRUE
vi,CZ,4003079506,Okres Benešov,Huyện Benešov,Benešov,TRUE
vi,CZ,4003079466,Okres Beroun,Huyện Beroun,Beroun,TRUE
vi,CZ,4003078772,Okres Břeclav,Huyện Břeclav,Břeclav,TRUE
vi,CZ,4003078607,Okres Brno-Venkov,Huyện Brno-Venkov,Brno-Venkov,TRUE
vi,CZ,4003077928,Okres Česká Lípa,Huyện Česká Lípa,Česká Lípa,TRUE
vi,CZ,4003077915,Okres České Budějovice,Huyện České Budějovice,České Budějovice,TRUE
vi,CZ,4003077888,Okres Český Krumlov,Huyện Český Krumlov,Český Krumlov,TRUE
vi,CZ,4003077834,Okres Cheb,Huyện Cheb,Cheb,TRUE
vi,CZ,4003077684,Okres Chomutov,Huyện Chomutov,Chomutov,TRUE
vi,CZ,4003077243,Okres Děčín,Huyện Děčín,Děčín,TRUE
vi,CZ,4003076586,Okres Domažlice,Huyện Domažlice,Domažlice,TRUE
vi,CZ,4003076125,Okres Frýdek-Místek,Huyện Frýdek-Místek,Frýdek-Místek,TRUE
vi,CZ,4003075918,Okres Havlíčkův Brod,Huyện Havlíčkův Brod,Havlíčkův Brod,TRUE
vi,CZ,4003075651,Okres Hodonín,Huyện Hodonín,Hodonín,TRUE
vi,CZ,4003074966,Okres Hradec Králové,Huyện Hradec Králové,Hradec Králové,TRUE
vi,CZ,4003337501,Okres Jeseník,Huyện Jeseník,Jeseník,TRUE
vi,CZ,4003074148,Okres Jindřichův Hradec,Huyện Jindřichův Hradec,Jindřichův Hradec,TRUE
vi,CZ,4003073802,Okres Karlovy Vary,Huyện Karlovy Vary,Karlovy Vary,TRUE
vi,CZ,4003073790,Okres Karviná,Huyện Karviná,Karviná,TRUE
vi,CZ,4003073370,Okres Kolín,Huyện Kolín,Kolín,TRUE
vi,CZ,4003072648,Okres Kroměříž,Huyện Kroměříž,Kroměříž,TRUE
vi,CZ,4003072462,Okres Kutná Hora,Huyện Kutná Hora,Kutná Hora,TRUE
vi,CZ,4003070861,Okres Mělník,Huyện Mělník,Mělník,TRUE
vi,CZ,4003070290,Okres Most,Huyện Most,Most,TRUE
vi,CZ,4003068925,Okres Opava,Huyện Opava,Opava,TRUE
vi,CZ,4003068581,Okres Pardubice,Huyện Pardubice,Pardubice,TRUE
vi,CZ,4003068444,Okres Pelhřimov,Huyện Pelhřimov,Pelhřimov,TRUE
vi,CZ,4003067712,Okres Prachatice,Huyện Prachatice,Prachatice,TRUE
vi,CZ,4003067693,Okres Praha-Východ,Huyện Praha-Đông,Praha-Đông,TRUE
vi,CZ,4003067578,Okres Přerov,Huyện Přerov,Přerov,TRUE
vi,CZ,4003067420,Okres Prostějov,Huyện Prostějov,Prostějov,TRUE
vi,CZ,4003067050,Okres Rakovník,Huyện Rakovník,Rakovník,TRUE
vi,CZ,4003066793,Okres Rokycany,Huyện Rokycany,Rokycany,TRUE
vi,CZ,4003066502,Okres Rychnov nad Kněžnou,Huyện Rychnov nad Kněžnou,Rychnov nad Kněžnou,TRUE
vi,CZ,4003065616,Okres Sokolov,Huyện Sokolov,Sokolov,TRUE
vi,CZ,4003065066,Okres Strakonice,Huyện Strakonice,Strakonice,TRUE
vi,CZ,4003064672,Okres Šumperk,Huyện Šumperk,Šumperk,TRUE
vi,CZ,4003064370,Okres Tachov,Huyện Tachov,Tachov,TRUE
vi,CZ,4003064103,Okres Třebíč,Huyện Třebíč,Třebíč,TRUE
vi,CZ,4003063738,Okres Uherské Hradiště,Huyện Uherské Hradiště,Uherské Hradiště,TRUE
vi,CZ,4003063545,Okres Ústí nad Orlicí,Huyện Ústí nad Orlicí,Ústí nad Orlicí,TRUE
vi,CZ,4003062338,Okres Vsetín,Huyện Vsetín,Vsetín,TRUE
vi,CZ,4003062280,Okres Vyškov,Huyện Vyškov,Vyškov,TRUE
vi,CZ,4003061694,Okres Žďár nad Sázavou,Huyện Žďár nad Sázavou,Žďár nad Sázavou,TRUE
vi,DE,4002895919,Insel Poel,Đảo Poel,Poel,TRUE
vi,DE,4003247456,Altenkirchen district,Huyện Altenkirchen,Altenkirchen,TRUE
vi,DE,4002955470,Arnsberg district,Huyện Arnsberg,Arnsberg,TRUE
vi,DE,4002955273,Aschaffenburg district,Huyện Aschaffenburg,Aschaffenburg,TRUE
vi,DE,4003220871,Augsburg district,Huyện Augsburg,Augsburg,TRUE
vi,DE,4003221059,Aurich district,Huyện Aurich,Aurich,TRUE
vi,DE,4002953423,Bad Kissingen district,Huyện Bad Kissingen,Bad Kissingen,TRUE
vi,DE,4002953415,Bad Kreuznach district,Huyện Bad Kreuznach,Bad Kreuznach,TRUE
vi,DE,4003214113,Baden-Baden district,Huyện Baden-Baden,Baden-Baden,TRUE
vi,DE,4002951880,Bautzen district,Huyện Bautzen,Bautzen,TRUE
vi,DE,4003220790,Biberach district,Huyện Biberach,Biberach,TRUE
vi,DE,4003221125,Bielefeld district,Huyện Bielefeld,Bielefeld,TRUE
vi,DE,4002948589,Birkenfeld district,Huyện Birkenfeld,Birkenfeld,TRUE
vi,DE,4003221109,Bochum district,Huyện Bochum,Bochum,TRUE
vi,DE,4003247441,Borken district,Huyện Borken,Borken,TRUE
vi,DE,4002945354,Brandenburg an der Havel district,Huyện Brandenburg an der Havel,Brandenburg an der Havel,TRUE
vi,DE,4002892916,Chemnitz district,Huyện Chemnitz,Chemnitz,TRUE
vi,DE,4002939950,Coburg district,Huyện Coburg,Coburg,TRUE
vi,DE,4003220847,Coburg district,Huyện Coburg,Coburg,TRUE
vi,DE,4002939810,Cottbus district,Huyện Cottbus,Cottbus,TRUE
vi,DE,4002939657,Cuxhaven district,Huyện Cuxhaven,Cuxhaven,TRUE
vi,DE,4003220818,Dachau district,Huyện Dachau,Dachau,TRUE
vi,DE,4003249080,Dahme-Spreewald district,Huyện Dahme-Spreewald,Dahme-Spreewald,TRUE
vi,DE,4003220807,Deggendorf district,Huyện Deggendorf,Deggendorf,TRUE
vi,DE,4003221024,Diepholz district,Huyện Diepholz,Diepholz,TRUE
vi,DE,4002936975,Dillingen an der Donau district,Huyện Dillingen an der Donau,Dillingen an der Donau,TRUE
vi,DE,4003220808,Dingolfing-Landau district,Huyện Dingolfing-Landau,Dingolfing-Landau,TRUE
vi,DE,4003249069,Dithmarschen district,Huyện Dithmarschen,Dithmarschen,TRUE
vi,DE,4002935020,Dresden district,Huyện Dresden,Dresden,TRUE
vi,DE,4002933937,Ebersberg district,Huyện Ebersberg,Ebersberg,TRUE
vi,DE,4003249081,Elbe-Elster district,Huyện Elbe-Elster,Elbe-Elster,TRUE
vi,DE,4003221073,Emsland district,Huyện Emsland,Emsland,TRUE
vi,DE,4002929668,Erfurt district,Huyện Erfurt,Erfurt,TRUE
vi,DE,4002926272,Flensburg district,Huyện Flensburg,Flensburg,TRUE
vi,DE,4003220848,Forchheim district,Huyện Forchheim,Forchheim,TRUE
vi,DE,4003220993,Fulda district,Huyện Fulda,Fulda,TRUE
vi,DE,4003220800,Fürth district,Huyện Fürth,Fürth,TRUE
vi,DE,4002918750,Gotha district,Huyện Gotha,Gotha,TRUE
vi,DE,4003221075,Grafschaft Bentheim district,Huyện Grafschaft Bentheim,Grafschaft Bentheim,TRUE
vi,DE,4003221127,Gutersloh district,Huyện Gütersloh,Gütersloh,TRUE
vi,DE,4003221111,Hamm district,Huyện Hamm,Hamm,TRUE
vi,DE,4002911664,Harz district,Huyện Harz,Harz,TRUE
vi,DE,4003249082,Havelland district,Huyện Havelland,Havelland,TRUE
vi,DE,4002831482,Heidekreis district,Huyện Heidekreis,Heidekreis,TRUE
vi,DE,4003220720,Heidelberg district,Huyện Heidelberg,Heidelberg,TRUE
vi,DE,4003220743,Heilbronn district,Huyện Heilbronn,Heilbronn,TRUE
vi,DE,4003221129,Herford district,Huyện Herford,Herford,TRUE
vi,DE,4002905434,Herzogtum Lauenburg district,Huyện Herzogtum Lauenburg,Herzogtum Lauenburg,TRUE
vi,DE,4003220850,Hof district,Huyện Hof,Hof,TRUE
vi,DE,4003220748,Hohenlohe district,Huyện Hohenlohe,Hohenlohe,TRUE
vi,DE,4003221036,Holzminden district,Huyện Holzminden,Holzminden,TRUE
vi,DE,4003231882,Hoxter district,Huyện Höxter,Höxter,TRUE
vi,DE,4006547391,Ilm district,Huyện Ilm,Ilm,TRUE
vi,DE,4003220833,Ingolstadt district,Huyện Ingolstadt,Ingolstadt,TRUE
vi,DE,4002894002,Kaiserslautern district,Huyện Kaiserslautern,Kaiserslautern,TRUE
vi,DE,4002892791,Karlsruhe district,Huyện Karlsruhe,Karlsruhe,TRUE
vi,DE,4003220721,Karlsruhe district,Huyện Karlsruhe,Karlsruhe,TRUE
vi,DE,4003220995,Kassel district,Huyện Kassel,Kassel,TRUE
vi,DE,4002885678,Konstanz district,Huyện Konstanz,Konstanz,TRUE
vi,DE,4003231906,Krefeld district,Huyện Krefeld,Krefeld,TRUE
vi,DE,4002883782,Kronach district,Huyện Kronach,Kronach,TRUE
vi,DE,4003247901,Kusel district,Huyện Kusel,Kusel,TRUE
vi,DE,4003220834,Landsberg am Lech district,Huyện Landsberg am Lech,Landsberg am Lech,TRUE
vi,DE,4002879138,Leipzig district,Huyện Leipzig,Leipzig,TRUE
vi,DE,4002879137,Leipzig district,Huyện Leipzig,Leipzig,TRUE
vi,DE,4003220852,Lichtenfels district,Huyện Lichtenfels,Lichtenfels,TRUE
vi,DE,4003220992,Limburg-Weilburg district,Huyện Limburg-Weilburg,Limburg-Weilburg,TRUE
vi,DE,4003214108,Lörrach district,Huyện Lörrach,Lörrach,TRUE
vi,DE,4003221040,Luneburg district,Huyện Lüneburg,Lüneburg,TRUE
vi,DE,4003220893,Main-Spessart district,Huyện Main-Spessart,Main-Spessart,TRUE
vi,DE,4002874229,Main-Taunus district,Huyện Main-Taunus,Main-Taunus,TRUE
vi,DE,4003220722,Mannheim district,Huyện Mannheim,Mannheim,TRUE
vi,DE,4002872153,Meissen district,Huyện Meissen,Meissen,TRUE
vi,DE,4003220886,Memmingen district,Huyện Memmingen,Memmingen,TRUE
vi,DE,4003247430,Mettmann district,Huyện Mettmann,Mettmann,TRUE
vi,DE,4003220835,Miesbach district,Huyện Miesbach,Miesbach,TRUE
vi,DE,4003220836,Mühldorf am Inn district,Huyện Mühldorf am Inn,Mühldorf am Inn,TRUE
vi,DE,4002867539,Münster district,Huyện Münster,Münster,TRUE
vi,DE,4003249066,Neunkirchen district,Huyện Neunkirchen,Neunkirchen,TRUE
vi,DE,4003220856,Neustadt an der Waldnaab district,Huyện Neustadt an der Waldnaab,Neustadt an der Waldnaab,TRUE
vi,DE,4002862622,Nienburg/Weser district,Huyện Nienburg/Weser,Nienburg/Weser,TRUE
vi,DE,4002861979,Nordhausen district,Huyện Nordhausen,Nordhausen,TRUE
vi,DE,4003220804,Nürnberger district,Huyện Nürnberger Land,Nürnberger Land,TRUE
vi,DE,4003247445,Oberbergischer district,Huyện Oberbergischer,Oberbergischer,TRUE
vi,DE,4003249086,Oder-Spree district,Huyện Oder-Spree,Oder-Spree,TRUE
vi,DE,4003220978,Offenbach district,Huyện Offenbach,Offenbach,TRUE
vi,DE,4003220975,Offenbach am Main district,Huyện Offenbach am Main,Offenbach am Main,TRUE
vi,DE,4003221122,Olpe district,Huyện Olpe,Olpe,TRUE
vi,DE,4003221098,Osnabruck district,Huyện Osnabrück,Osnabrück,TRUE
vi,DE,4003221042,Osterholz district,Huyện Osterholz,Osterholz,TRUE
vi,DE,4003221016,Osterode am Harz district,Huyện Osterode am Harz,Osterode am Harz,TRUE
vi,DE,4003249074,Ostholstein district,Huyện Ostholstein,Ostholstein,TRUE
vi,DE,4003220812,Passau district,Huyện Passau,Passau,TRUE
vi,DE,4002854385,Pfaffenhofen an der Ilm district,Huyện Pfaffenhofen an der Ilm,Pfaffenhofen an der Ilm,TRUE
vi,DE,4002853657,Pinneberg district,Huyện Pinneberg,Pinneberg,TRUE
vi,DE,4003249088,Prignitz district,Huyện Prignitz,Prignitz,TRUE
vi,DE,4003220725,Rastatt district,Huyện Rastatt,Rastatt,TRUE
vi,DE,4003220791,Ravensburg district,Huyện Ravensburg,Ravensburg,TRUE
vi,DE,4002849645,Recklinghausen district,Huyện Recklinghausen,Recklinghausen,TRUE
vi,DE,4003220814,Regen district,Huyện Regen,Regen,TRUE
vi,DE,4003247446,Rheinisch-Bergischer district,Huyện Rheinisch-Bergischer,Rheinisch-Bergischer,TRUE
vi,DE,4002844587,Rostock district,Huyện Rostock,Rostock,TRUE
vi,DE,4003220805,Roth district,Huyện Roth,Roth,TRUE
vi,DE,4006547394,Saale-Orla district,Huyện Saale-Orla,Saale-Orla,TRUE
vi,DE,4003249065,Saarlouis district,Huyện Saarlouis,Saarlouis,TRUE
vi,DE,4003221018,Salzgitter district,Huyện Salzgitter,Salzgitter,TRUE
vi,DE,4002842111,Salzwedel district,Huyện Salzwedel,Salzwedel,TRUE
vi,DE,4002841464,Sankt Wendel district,Huyện Sankt Wendel,Sankt Wendel,TRUE
vi,DE,4002838633,Schleswig-Flensburg district,Huyện Schleswig-Flensburg,Schleswig-Flensburg,TRUE
vi,DE,4003220806,Schwabach district,Huyện Schwabach,Schwabach,TRUE
vi,DE,4003220996,Schwalm-Eder district,Huyện Schwalm-Eder,Schwalm-Eder,TRUE
vi,DE,4003220859,Schwandorf district,Huyện Schwandorf,Schwandorf,TRUE
vi,DE,4002834685,Schwarzwald-Baar- district,Huyện Schwarzwald-Baar,Schwarzwald-Baar,TRUE
vi,DE,4003220895,Schweinfurt district,Huyện Schweinfurt,Schweinfurt,TRUE
vi,DE,4003220896,Schweinfurt district,Huyện Schweinfurt,Schweinfurt,TRUE
vi,DE,4002834281,Schwerin district,Huyện Schwerin,Schwerin,TRUE
vi,DE,4003249076,Segeberg district,Huyện Segeberg,Segeberg,TRUE
vi,DE,4003221124,Soest district,Huyện Soest,Soest,TRUE
vi,DE,4003221046,Stade district,Huyện Stade,Stade,TRUE
vi,DE,4002829456,Starnberg district,Huyện Starnberg,Starnberg,TRUE
vi,DE,4003249077,Steinburg district,Huyện Steinburg,Steinburg,TRUE
vi,DE,4003247443,Steinfurt district,Huyện Steinfurt,Steinfurt,TRUE
vi,DE,4002827478,Stendal district,Huyện Stendal,Stendal,TRUE
vi,DE,4002825001,Südliche Weinstraße district,Huyện Südliche Weinstraße,Südliche Weinstraße,TRUE
vi,DE,4003249090,Teltow-Fläming district,Huyện Teltow-Fläming,Teltow-Fläming,TRUE
vi,DE,4002822099,Tirschenreuth district,Huyện Tirschenreuth,Tirschenreuth,TRUE
vi,DE,4003220841,Traunstein district,Huyện Traunstein,Traunstein,TRUE
vi,DE,4003249091,Uckermark district,Huyện Uckermark,Uckermark,TRUE
vi,DE,4003221049,Uelzen district,Huyện Uelzen,Uelzen,TRUE
vi,DE,4003220787,Ulm district,Huyện Ulm,Ulm,TRUE
vi,DE,4006547389,Unstrut-Hainich district,Huyện Unstrut-Hainich,Unstrut-Hainich,TRUE
vi,DE,4003214112,Waldshut district,Huyện Waldshut,Waldshut,TRUE
vi,DE,4003247444,Warendorf district,Huyện Warendorf,Warendorf,TRUE
vi,DE,4003220999,Werra-Meissner district,Huyện Werra-Meissner,Werra-Meissner,TRUE
vi,DE,4002810674,Wesel district,Huyện Wesel,Wesel,TRUE
vi,DE,4003221101,Wittmund district,Huyện Wittmund,Wittmund,TRUE
vi,DE,4003221020,Wolfenbuttel district,Huyện Wolfenbüttel,Wolfenbüttel,TRUE
vi,DE,4003220853,Landkreis Wunsiedel im Fichtelgebirge,Huyện Wunsiedel im Fichtelgebirge,Wunsiedel im Fichtelgebirge,TRUE
vi,DE,4003220794,Zollernalb district,Huyện Zollernalb,Zollernalb,TRUE
vi,DM,4011167260,Alto Velo,Đảo Alto Velo,Alto Velo,TRUE
vi,DM,4011155537,Catalina,Đảo Catalina,Catalina,TRUE
vi,DM,4011162460,Isla Catalina,Đảo Catalina,Catalina,TRUE
vi,DM,4011168701,La Saona,Đảo Saona,Saona,TRUE
vi,DM,4011155565,Isla Saona,Đảo Saona,Saona,TRUE
vi,DM,4003512209,Provincia de Azua,Tỉnh Azua,Azua,TRUE
vi,DM,4003512050,Provincia de Baoruco,Tỉnh Baoruco,Baoruco,TRUE
vi,DM,4003512042,Provincia de Barahona,Tỉnh Barahona,Barahona,TRUE
vi,DM,4003508951,Provincia de Dajabón,Tỉnh Dajabón,Dajabón,TRUE
vi,DM,4003508718,Provincia Duarte,Tỉnh Duarte,Duarte,TRUE
vi,DM,4003506189,Provincia de El Seibo,Tỉnh El Seibo,El Seibo,TRUE
vi,DM,4003507269,Provincia de Elías Piña,Tỉnh Elías Piña,Elías Piña,TRUE
vi,DM,4003505867,Provincia Espaillat,Tỉnh Espaillat,Espaillat,TRUE
vi,DM,4011164057,Hato De San Pedro,Tỉnh Hato Mayor,Hato Mayor,TRUE
vi,DM,4011167096,Hato San Pedro,Tỉnh Hato Mayor,Hato Mayor,TRUE
vi,DM,4003504766,Provincia de Hato Mayor,Tỉnh Hato Mayor,Hato Mayor,TRUE
vi,DM,4011167689,Hermanas Mirabal,Tỉnh Hermanas Mirabal,Hermanas Mirabal,TRUE
vi,DM,4003493282,Provincia de Hermanas Mirabal,Tỉnh Hermanas Mirabal,Hermanas Mirabal,TRUE
vi,DM,4003504326,Provincia de Independencia,Tỉnh Independencia,Independencia,TRUE
vi,DM,4003503706,Provincia de La Altagracia,Tỉnh La Altagracia,La Altagracia,TRUE
vi,DM,4003500955,Provincia de La Romana,Tỉnh La Romana,La Romana,TRUE
vi,DM,4003499977,Provincia de La Vega,Tỉnh La Vega,La Vega,TRUE
vi,DM,4003496772,Provincia María Trinidad Sánchez,Tỉnh María Trinidad Sánchez,María Trinidad Sánchez,TRUE
vi,DM,4003496274,Provincia de Monseñor Nouel,Tỉnh Monseñor Nouel,Monseñor Nouel,TRUE
vi,DM,4003496200,Provincia de Monte Cristi,Tỉnh Monte Cristi,Monte Cristi,TRUE
vi,DM,4003496132,Provincia de Monte Plata,Tỉnh Monte Plata,Monte Plata,TRUE
vi,DM,4003495136,Provincia de Pedernales,Tỉnh Pedernales,Pedernales,TRUE
vi,DM,4003495015,Provincia de Peravia,Tỉnh Peravia,Peravia,TRUE
vi,DM,4003494267,Provincia de Puerto Plata,Tỉnh Puerto Plata,Puerto Plata,TRUE
vi,DM,4003493232,Samaná Province,Tỉnh Samaná,Samaná,TRUE
vi,DM,4003493186,Provincia de San Cristóbal,Tỉnh San Cristóbal,San Cristóbal,TRUE
vi,DM,4006201372,Provincia de San José de Ocoa,Tỉnh San José de Ocoa,San José de Ocoa,TRUE
vi,DM,4003493091,Provincia de San Juan,Tỉnh San Juan,San Juan,TRUE
vi,DM,4003493031,Provincia de San Pedro de Macorís,Tỉnh San Pedro de Macorís,San Pedro de Macorís,TRUE
vi,DM,4003493192,Provincia Sánchez Ramírez,Tỉnh Sánchez Ramírez,Sánchez Ramírez,TRUE
vi,DM,4003492918,Provincia de Santiago,Tỉnh Santiago,Santiago,TRUE
vi,DM,4003492912,Provincia de Santiago Rodríguez,Tỉnh Santiago Rodríguez,Santiago Rodríguez,TRUE
vi,DM,4006201373,Provincia de Santo Domingo,Tỉnh Santo Domingo,Santo Domingo,TRUE
vi,DM,4003492112,Provincia de Valverde,Tỉnh Valverde,Valverde,TRUE
vi,DZ,4002497026,Es Souf,Tỉnh El Oued,El Oued,TRUE
vi,EC,30054702,Isabela,Đảo Isabela,Isabela,TRUE
vi,EE,4007522297,Karula vald,Xã Karula,Karula,TRUE
vi,EE,4007522342,Mikitamäe vald,Xã Mikitamäe,Mikitamäe,TRUE
vi,EE,4007522396,Tudulinna vald,Xã Tudulinna,Tudulinna,TRUE
vi,EG,30070858,10 Ramadan 1,Thành phố 10 Ramadan,10 Ramadan,TRUE
vi,EG,30070792,15 Mayu,Thành phố 15 tháng 5,15 tháng 5,TRUE
vi,EG,30070991,New Akhmim City,Thành phố Akhmim Mới,Akhmim Mới,TRUE
vi,EG,30070899,New Asyut City,Thành phố Asyut Mới,Asyut Mới,TRUE
vi,EG,4000362612,New Burj al-'Arab City,Thành phố New Burj Al Arab,New Burj Al Arab,TRUE
vi,EG,30070929,New Damietta City,Thành phố New Damietta,New Damietta,TRUE
vi,EG,4000362276,Sixth of October 2 City,Thành phố ngày 6 tháng 10 thứ 2,ngày 6 tháng 10 thứ 2,TRUE
vi,EG,4000359211,Sixth of October 1 City,"Thành phố ngày 6 tháng 10, 1","ngày 6 tháng 10, 1",TRUE
vi,EG,30070832,Al-'Ubur,Thành phố Obour,Obour,TRUE
vi,EG,4000360821,Sadat City,Thành phố Sadat,Sadat,TRUE
vi,EG,4000360687,Sheikh Zayed,Thành phố Sheikh Zayed,Sheikh Zayed,TRUE
vi,EG,30070992,New Sawhaj City,Thành phố Sohag Mới,Sohag Mới,TRUE
vi,EG,30070918,Ash-Sharq,Tỉnh Ash Sharqia,Ash Sharqia,TRUE
vi,EG,4000360016,Ash Sharqiyah,Tỉnh Ash Sharqia,Ash Sharqia,TRUE
vi,EG,4000361370,Al Buhayrah,Tỉnh Beheira,Beheira,TRUE
vi,EG,4000361468,Al Bahr al Ahmar,Tỉnh Biển Đỏ,Biển Đỏ,TRUE
vi,EG,4000361849,Ad Daqahliyah,Tỉnh Dakahlia,Dakahlia,TRUE
vi,EG,4000361294,Al Gharbiyah,Tỉnh Gharbia,Gharbia,TRUE
vi,EG,4000360688,Muḩāfaz̧at al Minyā,Tỉnh Minya,Minya,TRUE
vi,EG,4000355182,Janub Sina',Tỉnh Nam Sinai,Nam Sinai,TRUE
vi,EG,4000360621,Al Qalyubiyah,Tỉnh Qalyubia,Qalyubia,TRUE
vi,EG,4000360483,Al Wadi al Jadid,Tỉnh Thung lũng Mới,Thung lũng Mới,TRUE
vi,ES,4003128759,Barcelona Province,Tỉnh Barcelona,Barcelona,TRUE
vi,ES,4002509951,Valencia Province,Tỉnh Valencia,Valencia,TRUE
vi,FJ,30073126,Denarau Island,Đảo Denarau,Denarau,TRUE
vi,FJ,4002203798,Ba Province,Tỉnh Ba,Ba,TRUE
vi,FJ,4002203651,Bua Province,Tỉnh Bua,Bua,TRUE
vi,FJ,4002197820,Cakaudrove Province,Tỉnh Cakaudrove,Cakaudrove,TRUE
vi,FJ,4008617786,Kadavu Province,Tỉnh Kadavu,Kadavu,TRUE
vi,FJ,4002204318,Lomaiviti Province,Tỉnh Lomaiviti,Lomaiviti,TRUE
vi,FJ,4002203875,Macuata Province,Tỉnh Macuata,Macuata,TRUE
vi,FJ,4002201984,Nandronga and Navosa Province,Tỉnh Nadroga-Navosa,Nadroga-Navosa,TRUE
vi,FJ,4002203150,Naitasiri Province,Tỉnh Naitasiri,Naitasiri,TRUE
vi,FJ,4002202182,Namosi Province,Tỉnh Namosi,Namosi,TRUE
vi,FJ,4002198946,Ra Province,Tỉnh Ra,Ra,TRUE
vi,FJ,4002198876,Rewa Province,Tỉnh Rewa,Rewa,TRUE
vi,FJ,4002198411,Serua Province,Tỉnh Serua,Serua,TRUE
vi,FJ,4002198131,Tailevu Province,Tỉnh Tailevu,Tailevu,TRUE
vi,GA,30021178,Estuaire,Tỉnh Estuaire,Estuaire,TRUE
vi,GA,30021182,Ogooue-Maritime,Tỉnh Ogooué-Maritime,Ogooué-Maritime,TRUE
vi,GT,4003595529,Municipio de Guatemala,Thành phố Guatemala,Guatemala,TRUE
vi,GT,4003598571,Departamento de Chimaltenango,Tỉnh Chimaltenango,Chimaltenango,TRUE
vi,GT,4003595530,Departamento de Guatemala,Tỉnh Guatemala,Guatemala,TRUE
vi,GT,4003595415,Departamento de Huehuetenango,Tỉnh Huehuetenango,Huehuetenango,TRUE
vi,GT,4003590978,Departamento de Quetzaltenango,Tỉnh Quetzaltenango,Quetzaltenango,TRUE
vi,GY,30060850,Wakenaam (Essequibo Islands),Đảo Wakenaam,Wakenaam,TRUE
vi,HK,10010794,Hong Kong Island,Đảo Hồng Kông,Hồng Kông,TRUE
vi,HK,10010844,Lamma Island,Đảo Lamma,Lamma,TRUE
vi,HK,10011101,Lantau Island,Đảo Lantau,Lantau,TRUE
vi,HK,10010983,Stonecutters Island,Đảo Stonecutters,Stonecutters,TRUE
vi,HK,10010754,Tseng Lan Shue,Tỉnh Lan Thụ,Lan Thụ,TRUE
vi,HU,30019419,Margareth Island,Đảo Margaret,Margaret,TRUE
vi,HU,4009644757,Ajkai Járás,Huyện Ajka,Ajka,TRUE
vi,HU,4009644348,Aszódi Járás,Huyện Aszód,Aszód,TRUE
